USERID,PURCHASEDBOOKID
643334,"144871,150177,172264,139128,148942,155103,172457,114726,114263,158378"
643337,"114263,168200,130106,113665,100727,104657,170332,100234,149455,166849"
643342,"114263,168200,153263,114726,145637,115556,135430,100234,100619,114726"
643349,"128741,113665,104657,152470,145637,152470,112615,166242,121803,173445"
643354,"114263,168200,153263,114726,145637,115556,135430,100234,100619,114726"
643357,"114263,168200,153263,114726,145637,115556,135430,100234,100619,114726"
643362,"146841,104910,120481,114263,162878,170332,134396,114263,114263,123484"
643369,"130106,149025,153373,153263,117386,163038,111171,111171,142213,114263"
643374,"124003,146841,171976,114726,114263,149151,104910,158378,158378,155103"
643377,"114263,168260,114263,114726,155103,114263,158378,149151,114263,158378"
643382,"119926,117994,118964,141935,174622,117994,135606,112705,102522,177888"
643385,"178107,168200,114263,138024,145637,153263,114263,170332,112615,167541"
643392,"114263,168260,114263,138024,149151,155103,158378,158378,106876,114263"
643398,"168200,164687,141325,164687,166242,142213,172457,114726,112615,149455"
643400,"114263,168260,114263,166626,117386,114263,142213,112905,106876,166242"
643405,"168260,142213,114263,114263,112905,166626,145637,114263,153263,163038"
643413,"111171,144871,126326,141325,153263,104910,104018,142213,104657,115842"
643419,"130314,114726,114263,139809,112037,155103,114263,112905,114263,152470"
643420,"168200,114263,153263,114726,179131,149151,121479,157507,100619,171961"
643429,"154932,113665,172457,167442,111171,105968,144871,144619,107517,164695"
643431,"114263,168260,134184,116793,138024,125247,142544,139809,148036,113665"
643436,"153373,158499,166626,157314,157615,120708,172457,114263,170332,155566"
643441,"106797,111171,154932,111171,111171,139318,158378,107037,111171,148942"
643446,"178107,124003,141325,114263,107923,166252,145637,173445,100234,144871"
643452,"139128,149151,149151,158378,148942,144871,114263,155103,114726,172457"
643458,"116793,161638,166086,156578,155332,166398,138024,168370,107037,149025"
643464,"114263,168260,144619,145637,100234,161638,142213,168200,158378,153263"
643466,"168062,135606,130189,128741,173445,117435,177441,172264,167442,121479"
643470,"114263,168260,168200,155103,114263,114726,114263,114263,149151,158378"
643479,"164687,105268,166626,146159,111171,164687,139318,127652,156578,142213"
643484,"140276,164092,130931,112305,114263,168370,107135,157726,170332,172457"
643488,"172602,117386,135606,114726,113665,149151,138830,115251,167442,149455"
643493,"114263,169243,102128,156578,117699,173264,155190,116375,166242,178216"
643499,"169517,114263,114726,111171,111171,114726,114263,115842,172602,170332"
643504,"114726,142213,114726,112905,163038,158378,114263,117386,164687,149151"
643507,"139809,155721,156099,153864,117435,133193,172457,170332,114263,170332"
643513,"160188,114263,100234,114263,133815,121803,135606,162878,170332,149455"
643515,"114263,169517,130460,114726,114726,149151,170332,162878,172602,114726"
643521,"116315,113522,162878,100013,117435,156723,104657,172865,124775,155730"
643526,"149151,158378,114726,158378,114263,114263,155103,114263,107037,114263"
643533,"148036,114726,167442,162817,172602,105968,172457,144619,163038,127652"
643535,"114263,100234,166626,139809,167541,141325,179131,139238,145908,160188"
643544,"163038,142679,142213,139128,158378,112905,114263,142679,129645,163258"
643547,"107611,130077,114263,114263,114263,114263,106876,114263,114263,138024"
643552,"138907,119348,144218,114263,170430,162878,178216,170332,163038,126326"
643557,"114263,112905,125247,152470,155103,158378,149455,106876,166086,179744"
643562,"114263,170332,102114,119558,157314,114726,166242,113064,116315,177888"
643565,"146159,166626,152621,166252,172457,134599,172457,145341,170430,170332"
643571,"134396,135430,162878,126326,171049,132913,107135,139809,162878,144871"
643577,"130931,114263,153263,173445,164687,172602,114726,168200,114263,149455"
643580,"165392,119499,106456,111171,117699,155190,144871,162878,103903,169243"
643589,"122842,143156,112905,142213,166626,114726,163038,164687,145637,166086"
643590,"114286,101951,156578,160188,118320,166086,113683,153864,138502,127698"
643595,"168182,111171,112694,114263,173445,112905,102007,145637,100234,130106"
643602,"114263,170332,112694,114263,114263,141325,155103,114726,158378,149151"
643606,"114263,170332,113010,172457,129135,146545,135069,138502,118964,170332"
643611,"162878,172602,163038,166650,105968,169243,105049,168182,120481,119466"
643617,"114263,155103,172457,144871,114726,148942,139128,158378,114726,123203"
643622,"144871,114263,139128,114726,158378,156578,155103,148942,172457,114263"
643625,"114263,170332,138502,104910,152470,172865,168062,118320,142213,149233"
643632,"126326,139128,144871,148942,155103,114263,114726,172457,158378,114263"
643639,"114263,170332,138502,133460,155566,172457,134415,106456,112905,170332"
643641,"139128,148036,163038,142213,117386,112905,114726,114263,158378,158378"
643647,"114263,170332,141325,114726,120708,128741,168260,120231,168370,105968"
643653,"139318,158378,149151,142213,162621,138830,154932,122668,145637,158378"
643656,"122668,135677,158378,154932,107037,104657,125072,111171,122668,139318"
643664,"114263,170332,162878,172264,142213,130460,115592,115842,148942,104910"
643668,"130106,135606,153263,110980,143596,102128,155103,156578,135606,126326"
643670,"155103,158378,114263,114726,114263,114263,114263,149151,158378,106876"
643676,"167655,120481,179566,162878,111171,108701,170332,172602,114263,114263"
643681,"133460,131831,132913,139128,144871,148942,155103,172457,114726,114263"
643688,"112705,142213,117435,162621,107923,156578,102128,112615,145637,131831"
643694,"114263,170332,163038,140679,114263,136986,123425,155716,178107,172264"
643697,"166626,111171,114726,111171,114263,111171,140246,142213,127652,115556"
643701,"147968,114726,114726,142213,114263,114263,156578,111171,166242,111171"
643705,"114263,170332,172457,155103,114263,114263,170332,113522,114263,114726"
643714,"114263,170332,172457,155103,114263,114263,170332,113522,114263,114726"
643716,"104657,111171,122668,111171,113665,158378,164687,154932,125072,113665"
643720,"166626,166626,114263,114726,104657,166242,155103,114263,112905,166242"
643728,"177441,100013,131548,173445,101355,172264,119499,107517,114726,144871"
643734,"114726,121803,172969,156728,167541,172264,142213,145637,153263,114263"
643738,"114263,109615,156638,111171,169517,150177,150874,104868,112305,114263"
643744,"114263,170332,172457,155103,114263,114263,170332,113522,114263,114726"
643746,"142213,179131,114263,122573,142679,158378,145637,114263,168200,120231"
643753,"115842,114263,109615,114726,114263,144871,146841,112905,107923,119499"
643757,"177888,137455,174622,113665,130931,145637,135606,167541,164687,106059"
643764,"114263,105968,138907,123556,101168,107018,163895,141935,114726,142679"
643768,"158378,149151,158378,114726,114263,114263,114263,107037,114263,142213"
643770,"106456,143914,178404,141325,164687,111171,111171,126326,166242,114726"
643778,"150177,163258,167541,166086,108461,112615,145196,119817,107517,172264"
643780,"131831,163038,106186,106876,114263,158378,155103,104910,162878,149151"
643785,"109615,105968,139809,114286,127179,169854,163258,107018,120227,163191"
643794,"114263,170332,172457,155103,114263,114263,170332,113522,114263,114726"
643797,"120231,163038,155103,142213,112905,158378,139128,142679,129645,163258"
643804,"114726,114726,114263,114263,115842,178216,164687,141325,115842,149151"
643808,"113683,139809,114286,142213,166626,126455,170332,126326,148036,107517"
643814,"133177,158378,114726,149151,122668,128741,107037,172457,141325,104657"
643815,"149151,166242,114263,114263,153263,168200,114726,170332,114263,134599"
643824,"114263,170332,172457,155103,114263,114263,170332,113522,114263,114726"
643826,"139809,114726,149151,114263,158378,158378,172457,114263,139128,148942"
643833,"114263,170332,172457,155103,114263,114263,170332,113522,114263,114726"
643838,"148036,117435,139318,107611,131831,142213,162878,166086,126326,105968"
643841,"158378,149151,158378,114726,114263,114263,114263,107037,114263,142213"
643848,"114263,170332,172457,155103,114263,114263,170332,113522,114263,114726"
643853,"105968,132786,157507,135753,102114,100727,172637,135430,170332,162878"
643859,"158378,159132,166252,139369,171961,164687,141224,105968,132786,159184"
643864,"114263,171961,114726,102151,141325,166626,158378,100234,172264,114263"
643868,"164235,134415,112615,121479,120708,158183,139809,174208,123484,119926"
643873,"114263,142213,158378,170332,170332,168062,172457,145637,162878,114263"
643877,"112305,165392,156578,132722,107249,171976,123484,156652,113594,114486"
643882,"142213,158378,145637,163038,112905,139128,164687,129645,142679,139128"
643889,"167541,114263,153263,107923,164687,100234,100619,157507,168200,112615"
643892,"113665,170332,107923,112615,164687,142213,144619,121803,113665,114486"
643898,"162621,154932,139318,138830,156578,126326,162641,142213,144871,117435"
643904,"116315,108701,115556,153263,124003,145637,114263,155103,166242,152470"
643909,"130106,131548,121868,170332,113064,152257,126587,103903,172457,170332"
643914,"150177,179744,107037,114726,121479,127698,127652,168509,141325,122668"
643918,"153864,120912,104657,129135,177441,144871,127179,174276,129645,126326"
643923,"163895,135606,138024,112615,119817,128741,161638,140810,138024,114263"
643929,"114263,171961,115842,114726,145637,169517,114263,127652,135430,114726"
643931,"167541,114486,104141,166086,172264,117386,142213,107517,163258,163038"
643938,"145341,177441,114726,114263,115251,172602,117386,163038,156578,127652"
643941,"114726,114263,149151,158378,155103,158378,114263,158378,114263,128741"
643949,"146545,164687,114726,114263,121803,111171,114726,146060,141325,168200"
643952,"114263,172153,107611,135677,166626,142213,153263,148036,121479,114263"
643959,"150780,121803,154932,166626,102522,158378,114263,120912,135606,122668"
643960,"168200,135606,133815,105968,100234,128741,130457,144619,104657,124003"
643965,"114263,172264,114726,158378,117386,166626,102151,141325,117994,146060"
643973,"166626,166242,142213,114263,112905,166242,166626,115556,102522,111171"
643976,"142213,155241,166398,172153,155582,101168,121803,114263,104657,150780"
643980,"112836,117386,164784,155566,177168,158378,116007,155103,172457,170829"
643989,"148483,138830,100234,114263,140810,161638,166252,114726,114726,160273"
643992,"156578,112705,158378,114263,149151,114726,122668,104657,103903,141325"
643996,"153864,103593,116315,139809,145341,127652,172457,170332,177888,170829"
644000,"112705,142213,163038,158378,112905,139128,114726,142679,163258,139128"
644006,"107517,164937,115380,128741,172264,145637,114726,144619,128741,168062"
644011,"114263,172264,142213,112905,163038,114263,158378,139128,149151,117386"
644018,"117994,134415,120708,166650,172457,170332,114263,155566,170332,170332"
644021,"169854,179793,121868,109659,120708,105951,104910,146841,120354,128043"
644025,"168509,102114,107037,170332,162878,158378,135430,117435,149151,121479"
644034,"124003,139318,115251,104657,114263,162878,142213,153263,107923,142213"
644038,"114263,172457,115556,155103,114726,114263,149151,158378,158378,170332"
644040,"114263,172457,121803,155103,114726,144871,148942,139128,158378,114726"
644045,"145637,164687,139987,142213,163038,112905,167541,153263,158378,107923"
644053,"160273,170586,147894,114726,173445,114263,107923,140810,114263,130931"
644055,"178013,168062,100234,164687,166086,149151,170586,114263,112615,144871"
644060,"114263,172457,129135,164687,140996,141325,117994,119926,170332,141224"
644069,"172153,134415,139238,144619,168062,170332,114263,172457,170332,121479"
644073,"114263,172457,134525,113683,111091,174276,114263,170332,114263,155566"
644077,"142213,139809,163038,112905,166626,158378,114263,139128,145637,117386"
644080,"128741,151019,166626,155566,172457,114726,170332,172457,114263,114263"
644085,"114263,172457,143622,142544,109659,113522,170332,155566,170332,170332"
644092,"114263,172457,155103,144871,148942,114726,139128,158378,114726,123203"
644097,"158378,111171,104657,122668,111171,148942,158378,173264,162878,125072"
644104,"134415,166086,114263,149025,114263,141325,148942,107037,114263,131831"
644108,"165523,172969,104018,154932,103593,115842,146545,134641,179566,127616"
644112,"139809,114263,114263,149151,114726,114263,158378,155103,158378,158378"
644116,"114263,172457,155103,147696,122668,170332,144871,139128,148942,114726"
644123,"112615,164687,167541,119817,121479,161638,146060,107037,100234,108461"
644125,"114263,172457,155103,148942,157314,107018,177168,114726,144871,139128"
644130,"129645,107923,113594,172264,167541,125069,104657,142213,166626,164687"
644139,"115380,149151,114726,158378,114263,114263,158378,155103,114263,106876"
644141,"114263,114726,114263,155103,149151,158378,158378,158378,114263,106876"
644148,"167541,114263,119348,118320,108461,145637,142213,153263,106059,168200"
644153,"114263,172457,155103,158378,144871,138502,140679,114263,148942,114726"
644155,"114263,172457,155103,164092,106456,170332,125606,104657,166650,133525"
644164,"151462,111171,144871,119499,148942,139128,155103,114263,172457,114726"
644166,"126326,142213,107517,144871,166626,117994,162878,112905,141325,148036"
644174,"166398,128741,114263,113665,104657,100013,141325,121479,113665,114486"
644175,"114263,172457,158378,148942,155103,144871,100234,112615,156638,163038"
644182,"114263,172457,163038,170332,155103,114263,158378,168062,142213,106876"
