USERID,PURCHASEDBOOKID
644360,"170332.0, 134563.0, 172865.0, 144218.0, 123556.0, 158499.0, 166086.0, 118320.0, 144839.0, 114263.0"
644369,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
644371,"127652.0, 145637.0, 114263.0, 145637.0, 114726.0, 109615.0, 164687.0, 142213.0, 114263.0, 127652.0"
644375,"113683.0, 134525.0, 107923.0, 173445.0, 168062.0, 100234.0, 114263.0, 128741.0, 149233.0, 121803.0"
644385,"114726.0, 148942.0, 112905.0, 158378.0, 142544.0, 139128.0, 114486.0, 168509.0, 114726.0, 145637.0"
644393,"173264.0, 141325.0, 105968.0, 138907.0, 121479.0, 161638.0, 135606.0, 114263.0, 124932.0, 112615.0"
644397,"114263.0, 178107.0, 114263.0, 114726.0, 155103.0, 158378.0, 149151.0, 114726.0, 114263.0, 168200.0"
644403,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
644408,"128741.0, 114726.0, 114263.0, 100234.0, 172457.0, 120912.0, 155103.0, 114726.0, 149233.0, 172264.0"
644410,"141325.0, 111171.0, 114263.0, 144871.0, 107517.0, 114726.0, 106876.0, 172457.0, 128741.0, 126326.0"
644415,"170332.0, 114263.0, 114263.0, 170332.0, 142213.0, 113665.0, 172457.0, 162878.0, 113522.0, 114263.0"
644422,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
644429,"127652.0, 172457.0, 156578.0, 117435.0, 145637.0, 127652.0, 123373.0, 104868.0, 136490.0, 172434.0"
644434,"107018.0, 114263.0, 117386.0, 166242.0, 155103.0, 172457.0, 104657.0, 144871.0, 134396.0, 111171.0"
644439,"100013.0, 114726.0, 114726.0, 114263.0, 114263.0, 105968.0, 171049.0, 115842.0, 153263.0, 127652.0"
644446,"143622.0, 139809.0, 131548.0, 170332.0, 157615.0, 114263.0, 172457.0, 155566.0, 113522.0, 170332.0"
644453,"166626.0, 144871.0, 126326.0, 107517.0, 162878.0, 114263.0, 117994.0, 111171.0, 141325.0, 164931.0"
644458,"114263.0, 145637.0, 168200.0, 153263.0, 115556.0, 135430.0, 172503.0, 169517.0, 170430.0, 111171.0"
644460,"158378.0, 168509.0, 158378.0, 149151.0, 114263.0, 114726.0, 114263.0, 107037.0, 123484.0, 162878.0"
644468,"172264.0, 144871.0, 139128.0, 148942.0, 114263.0, 155103.0, 114726.0, 114726.0, 172457.0, 141325.0"
644478,"142213.0, 139809.0, 127179.0, 139809.0, 142679.0, 159086.0, 148036.0, 163038.0, 166086.0, 158378.0"
644481,"116315.0, 166626.0, 159132.0, 114263.0, 142213.0, 114263.0, 166242.0, 166242.0, 106876.0, 135430.0"
644489,"113064.0, 106797.0, 111171.0, 111171.0, 111171.0, 166242.0, 166242.0, 140246.0, 111171.0, 143622.0"
644492,"177441.0, 154932.0, 105968.0, 113665.0, 167442.0, 172602.0, 133815.0, 145637.0, 105968.0, 114263.0"
644498,"114263.0, 151019.0, 114726.0, 117386.0, 158378.0, 141325.0, 102151.0, 164687.0, 166626.0, 138024.0"
644501,"114726.0, 169854.0, 114726.0, 141325.0, 115842.0, 149151.0, 114263.0, 178216.0, 114263.0, 127652.0"
644507,"128741.0, 163514.0, 127616.0, 152470.0, 119817.0, 118320.0, 100533.0, 158183.0, 168182.0, 106876.0"
644514,"114286.0, 177888.0, 114286.0, 162878.0, 114286.0, 119348.0, 104910.0, 156638.0, 120209.0, 156652.0"
644524,"156728.0, 156578.0, 177441.0, 147487.0, 113594.0, 156578.0, 145341.0, 169517.0, 127652.0, 127652.0"
644528,"165392.0, 142213.0, 114263.0, 105968.0, 163038.0, 162878.0, 172602.0, 141325.0, 129645.0, 158378.0"
644533,"111171.0, 148942.0, 162878.0, 117435.0, 154932.0, 131831.0, 166242.0, 111171.0, 166242.0, 111171.0"
644539,"112305.0, 155103.0, 144871.0, 148942.0, 139128.0, 172457.0, 114263.0, 114726.0, 145637.0, 107517.0"
644542,"156723.0, 106456.0, 109659.0, 104910.0, 100013.0, 120354.0, 147968.0, 171049.0, 134396.0, 166242.0"
644549,"126326.0, 114263.0, 144871.0, 135430.0, 170430.0, 162621.0, 155103.0, 139128.0, 167597.0, 159184.0"
644552,"104859.0, 111171.0, 166242.0, 111171.0, 140246.0, 102128.0, 111171.0, 172264.0, 166242.0, 158378.0"
644557,"103593.0, 144871.0, 155103.0, 172457.0, 148942.0, 139128.0, 153263.0, 114263.0, 114726.0, 166626.0"
644565,"142679.0, 142213.0, 112905.0, 163038.0, 114263.0, 158378.0, 166626.0, 139128.0, 114263.0, 155103.0"
644570,"143622.0, 114334.0, 168370.0, 177441.0, 118964.0, 114263.0, 172457.0, 170332.0, 155566.0, 113522.0"
644575,"106456.0, 126326.0, 107517.0, 144871.0, 117994.0, 166626.0, 142213.0, 141325.0, 162878.0, 112905.0"
644583,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
644608,"160188.0, 154932.0, 119817.0, 156638.0, 142213.0, 127652.0, 145637.0, 135606.0, 167541.0, 107037.0"
644610,"117435.0, 170332.0, 114263.0, 155730.0, 123484.0, 123484.0, 146841.0, 144871.0, 170332.0, 139369.0"
644616,"122668.0, 154932.0, 166242.0, 107037.0, 111171.0, 141325.0, 166626.0, 122668.0, 155241.0, 150780.0"
644624,"114263.0, 163258.0, 114726.0, 117386.0, 158378.0, 166626.0, 164687.0, 141325.0, 102151.0, 172264.0"
644626,"144871.0, 148942.0, 114726.0, 155103.0, 114263.0, 172457.0, 139128.0, 158378.0, 114726.0, 123203.0"
644633,"106876.0, 114263.0, 155103.0, 135430.0, 114263.0, 114263.0, 114263.0, 163038.0, 114263.0, 158378.0"
644636,"167541.0, 107018.0, 158378.0, 155730.0, 158378.0, 149151.0, 114263.0, 142213.0, 114726.0, 104910.0"
644649,"108461.0, 153263.0, 149233.0, 121803.0, 107923.0, 138024.0, 164687.0, 113665.0, 114263.0, 124003.0"
644654,"158183.0, 139128.0, 107517.0, 112305.0, 149151.0, 157726.0, 142213.0, 144288.0, 163258.0, 167541.0"
644655,"121803.0, 106186.0, 153864.0, 165392.0, 127179.0, 127698.0, 146545.0, 145637.0, 132913.0, 139318.0"
644663,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
644668,"122668.0, 134525.0, 154932.0, 111171.0, 166242.0, 107037.0, 141325.0, 122668.0, 166626.0, 155241.0"
644673,"166242.0, 139238.0, 135753.0, 111171.0, 141325.0, 166242.0, 114263.0, 112905.0, 106876.0, 135606.0"
644678,"132988.0, 132988.0, 144871.0, 139128.0, 148942.0, 114263.0, 155103.0, 117435.0, 123484.0, 114726.0"
644682,"149151.0, 114726.0, 158378.0, 114263.0, 158378.0, 114263.0, 155103.0, 158378.0, 114263.0, 114263.0"
644689,"135987.0, 166242.0, 111171.0, 166242.0, 166626.0, 166242.0, 111171.0, 122668.0, 111171.0, 121803.0"
644694,"166242.0, 155190.0, 151019.0, 100727.0, 161672.0, 110536.0, 166242.0, 135430.0, 162817.0, 171976.0"
644704,"112705.0, 158378.0, 114263.0, 149151.0, 158378.0, 155332.0, 107517.0, 149233.0, 114263.0, 103903.0"
644706,"117386.0, 106910.0, 142213.0, 114263.0, 166626.0, 163038.0, 114486.0, 142213.0, 163038.0, 123203.0"
644711,"114486.0, 117699.0, 114263.0, 108461.0, 144850.0, 146060.0, 119563.0, 153263.0, 100234.0, 161638.0"
644718,"135677.0, 114726.0, 114726.0, 170332.0, 127652.0, 112037.0, 172457.0, 172264.0, 149151.0, 114263.0"
644725,"151019.0, 155103.0, 166626.0, 153263.0, 162878.0, 114263.0, 156578.0, 162621.0, 112905.0, 123484.0"
644730,"139128.0, 144871.0, 148942.0, 155103.0, 172457.0, 114263.0, 114726.0, 158378.0, 123203.0, 172264.0"
644736,"139987.0, 118964.0, 170332.0, 172457.0, 114263.0, 155566.0, 113522.0, 170332.0, 170332.0, 170829.0"
644745,"100013.0, 153263.0, 162878.0, 111171.0, 103903.0, 139318.0, 100234.0, 130931.0, 134396.0, 138830.0"
644751,"155721.0, 150095.0, 105968.0, 141325.0, 114726.0, 114263.0, 166086.0, 106876.0, 148942.0, 124932.0"
644755,"114263.0, 145637.0, 168200.0, 153263.0, 115556.0, 135430.0, 172503.0, 169517.0, 170430.0, 111171.0"
644768,"167541.0, 114263.0, 114263.0, 107923.0, 114263.0, 114263.0, 114263.0, 130931.0, 145637.0, 170332.0"
644775,"130189.0, 118320.0, 107923.0, 167541.0, 173445.0, 170332.0, 113665.0, 130931.0, 167597.0, 128741.0"
644780,"127698.0, 113665.0, 170332.0, 121803.0, 100234.0, 144619.0, 120912.0, 114263.0, 105968.0, 135606.0"
644789,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
644799,"150177.0, 114263.0, 165523.0, 116793.0, 166242.0, 166626.0, 109615.0, 146841.0, 117386.0, 134396.0"
644805,"150780.0, 121803.0, 154932.0, 166626.0, 102522.0, 158378.0, 114263.0, 120912.0, 135606.0, 122668.0"
644815,"114263.0, 172602.0, 149151.0, 114726.0, 158378.0, 114263.0, 117386.0, 113665.0, 158378.0, 138024.0"
644824,"114263.0, 112305.0, 159465.0, 132913.0, 145637.0, 153263.0, 168200.0, 172503.0, 114263.0, 111171.0"
644828,"139809.0, 139809.0, 142213.0, 167541.0, 166086.0, 145637.0, 164687.0, 107517.0, 112615.0, 163038.0"
644833,"113594.0, 109615.0, 114263.0, 145637.0, 127652.0, 115251.0, 123484.0, 104657.0, 127652.0, 115842.0"
644835,"114263.0, 114726.0, 117386.0, 158378.0, 166626.0, 141325.0, 164687.0, 102151.0, 146060.0, 117994.0"
644842,"133525.0, 138024.0, 104018.0, 111171.0, 166242.0, 130931.0, 111171.0, 100234.0, 104657.0, 149455.0"
644850,"152470.0, 166849.0, 114263.0, 114726.0, 100234.0, 138830.0, 164687.0, 114726.0, 114726.0, 158378.0"
644856,"150177.0, 168370.0, 152257.0, 159465.0, 139809.0, 106456.0, 132913.0, 171049.0, 162878.0, 134396.0"
644860,"143156.0, 142213.0, 155730.0, 118964.0, 120927.0, 102128.0, 172434.0, 115795.0, 166242.0, 162878.0"
644867,"171171.0, 104901.0, 144871.0, 139128.0, 148942.0, 127698.0, 121479.0, 104657.0, 173445.0, 114726.0"
644873,"142213.0, 142679.0, 149233.0, 117994.0, 129135.0, 121868.0, 130189.0, 115795.0, 145341.0, 155730.0"
644875,"145341.0, 104657.0, 111171.0, 111171.0, 122668.0, 113665.0, 158378.0, 164687.0, 125072.0, 106876.0"
644888,"128741.0, 114726.0, 114263.0, 100234.0, 172457.0, 120912.0, 155103.0, 114726.0, 149233.0, 172264.0"
644897,"163038.0, 127179.0, 147968.0, 178216.0, 107018.0, 150177.0, 172602.0, 117386.0, 142213.0, 139128.0"
644901,"123203.0, 172264.0, 155103.0, 114263.0, 114726.0, 114263.0, 158378.0, 106876.0, 149151.0, 114263.0"
644908,"114263.0, 168260.0, 114263.0, 166626.0, 117386.0, 114263.0, 142213.0, 112905.0, 106876.0, 166242.0"
644918,"149246.0, 114263.0, 114263.0, 158378.0, 158378.0, 149151.0, 114726.0, 114263.0, 155103.0, 106876.0"
644924,"140679.0, 114263.0, 144619.0, 152470.0, 110980.0, 163038.0, 115556.0, 168062.0, 105968.0, 121479.0"
644926,"144871.0, 139128.0, 148942.0, 155103.0, 172457.0, 114263.0, 114726.0, 158378.0, 114726.0, 123203.0"
644936,"104657.0, 113665.0, 127698.0, 149025.0, 177441.0, 127179.0, 105968.0, 141224.0, 114461.0, 178503.0"
644955,"111171.0, 162878.0, 166242.0, 111171.0, 111171.0, 141325.0, 166242.0, 147745.0, 104657.0, 164687.0"
644964,"117242.0, 119348.0, 155730.0, 162817.0, 163038.0, 142213.0, 112905.0, 139128.0, 114263.0, 162878.0"
644967,"162878.0, 121370.0, 145637.0, 114726.0, 172264.0, 177441.0, 156578.0, 123484.0, 115556.0, 155730.0"
644971,"121137.0, 172602.0, 108701.0, 166398.0, 165523.0, 130077.0, 115556.0, 160273.0, 114263.0, 110980.0"
644979,"173445.0, 121672.0, 142213.0, 130931.0, 113665.0, 145637.0, 150804.0, 172264.0, 114726.0, 135430.0"
644982,"129133.0, 117699.0, 164687.0, 105968.0, 155103.0, 114726.0, 112694.0, 142213.0, 117386.0, 114726.0"
644998,"107249.0, 114263.0, 121803.0, 162878.0, 170332.0, 113665.0, 120912.0, 170332.0, 152470.0, 149455.0"
645002,"164092.0, 114263.0, 106797.0, 172457.0, 114263.0, 170332.0, 155566.0, 142213.0, 170332.0, 113522.0"
645014,"100234.0, 114263.0, 114263.0, 164687.0, 149455.0, 170332.0, 138830.0, 168182.0, 110980.0, 138024.0"
645021,"158378.0, 158378.0, 114263.0, 148942.0, 155103.0, 114726.0, 114263.0, 149151.0, 144871.0, 158378.0"
645029,"142213.0, 165392.0, 163038.0, 112905.0, 114263.0, 166626.0, 158378.0, 117386.0, 139128.0, 105968.0"
645034,"126326.0, 114263.0, 144871.0, 135430.0, 170430.0, 162621.0, 155103.0, 139128.0, 167597.0, 159184.0"
645042,"107018.0, 170332.0, 114263.0, 172457.0, 142213.0, 172457.0, 155103.0, 155566.0, 113522.0, 107517.0"
645047,"163684.0, 114263.0, 145637.0, 100234.0, 161638.0, 153263.0, 143156.0, 100619.0, 168200.0, 135606.0"
645052,"114263.0, 142213.0, 158378.0, 170332.0, 170332.0, 168062.0, 172457.0, 145637.0, 162878.0, 114263.0"
645058,"145341.0, 138856.0, 163191.0, 114263.0, 154932.0, 127652.0, 117386.0, 108461.0, 113665.0, 111171.0"
645061,"139128.0, 144871.0, 172457.0, 114726.0, 173292.0, 112305.0, 142213.0, 155103.0, 148942.0, 157314.0"
645066,"173264.0, 120708.0, 172264.0, 170332.0, 144772.0, 162878.0, 168370.0, 143622.0, 117435.0, 123484.0"
645072,"172086.0, 112305.0, 172086.0, 172602.0, 139128.0, 144871.0, 162878.0, 171976.0, 115251.0, 155730.0"
645076,"114263.0, 157507.0, 164687.0, 157507.0, 107037.0, 124932.0, 108701.0, 113683.0, 140276.0, 118320.0"
645081,"122668.0, 125072.0, 154932.0, 104657.0, 125072.0, 111171.0, 148942.0, 107037.0, 122668.0, 158378.0"
645088,"105968.0, 173377.0, 173264.0, 172264.0, 127698.0, 121479.0, 113665.0, 166086.0, 144619.0, 112615.0"
645090,"104910.0, 120481.0, 162878.0, 170332.0, 119348.0, 168062.0, 110536.0, 162878.0, 116315.0, 120912.0"
645096,"163038.0, 114263.0, 108461.0, 139128.0, 138907.0, 142213.0, 142679.0, 145637.0, 112905.0, 158378.0"
645102,"126326.0, 111171.0, 132722.0, 113064.0, 165392.0, 156638.0, 106876.0, 111171.0, 166242.0, 166242.0"
645105,"142213.0, 112905.0, 163038.0, 158378.0, 139128.0, 166626.0, 163258.0, 129645.0, 114263.0, 104657.0"
645112,"116793.0, 136490.0, 114263.0, 156578.0, 162878.0, 166242.0, 102128.0, 134396.0, 117386.0, 153263.0"
645116,"158183.0, 173445.0, 100234.0, 167597.0, 127698.0, 113665.0, 128741.0, 128741.0, 152470.0, 127179.0"
645128,"158378.0, 114263.0, 106876.0, 107037.0, 149455.0, 130460.0, 165976.0, 135606.0, 122842.0, 165392.0"
645133,"125603.0, 113594.0, 147696.0, 134396.0, 172637.0, 124775.0, 132722.0, 162878.0, 129135.0, 132722.0"
645137,"173445.0, 156578.0, 105968.0, 114726.0, 142213.0, 153263.0, 110980.0, 154932.0, 111171.0, 102128.0"
645144,"114263.0, 114461.0, 114726.0, 149151.0, 114263.0, 155103.0, 158378.0, 158378.0, 114263.0, 158378.0"
645149,"115251.0, 114726.0, 149151.0, 158378.0, 114263.0, 114263.0, 158378.0, 114263.0, 166626.0, 117386.0"
645153,"117280.0, 119817.0, 172086.0, 156652.0, 173445.0, 149025.0, 121479.0, 152470.0, 122842.0, 107037.0"
645160,"113565.0, 166626.0, 114263.0, 150780.0, 168509.0, 113665.0, 122668.0, 152470.0, 107037.0, 166242.0"
645169,"139128.0, 114263.0, 172457.0, 155103.0, 144871.0, 148942.0, 114726.0, 158378.0, 114726.0, 123203.0"
645171,"113594.0, 157056.0, 170332.0, 172457.0, 114263.0, 170829.0, 112836.0, 170332.0, 177888.0, 170332.0"
645175,"146545.0, 155103.0, 177168.0, 144871.0, 148942.0, 139128.0, 172457.0, 114263.0, 114726.0, 158378.0"
645181,"125368.0, 104657.0, 149025.0, 142213.0, 172264.0, 113665.0, 115251.0, 124003.0, 114486.0, 114263.0"
645188,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
645191,"114726.0, 114726.0, 114263.0, 149151.0, 172457.0, 155103.0, 114726.0, 163038.0, 172264.0, 127652.0"
645197,"178404.0, 111171.0, 111171.0, 111171.0, 104657.0, 102128.0, 140246.0, 120912.0, 135606.0, 100234.0"
645200,"148036.0, 113665.0, 127179.0, 129475.0, 152470.0, 154932.0, 167442.0, 125368.0, 112615.0, 128741.0"
645208,"112905.0, 142213.0, 163038.0, 158378.0, 139128.0, 166626.0, 114263.0, 163258.0, 129645.0, 139128.0"
645214,"114726.0, 112905.0, 142213.0, 158378.0, 114726.0, 163038.0, 139128.0, 163258.0, 115842.0, 117386.0"
645216,"139238.0, 105968.0, 135606.0, 145637.0, 128741.0, 154932.0, 101948.0, 114263.0, 164687.0, 140810.0"
645220,"104859.0, 116315.0, 166626.0, 102522.0, 115842.0, 114263.0, 135430.0, 170332.0, 127652.0, 117435.0"
645235,"101168.0, 112694.0, 149025.0, 177888.0, 114263.0, 135606.0, 145637.0, 144871.0, 139318.0, 149151.0"
645242,"134415.0, 118964.0, 143622.0, 172457.0, 170332.0, 114263.0, 170829.0, 155566.0, 170332.0, 170332.0"
645245,"139809.0, 172457.0, 155103.0, 114263.0, 144871.0, 148942.0, 114726.0, 139128.0, 158378.0, 114726.0"
645252,"139809.0, 104141.0, 170332.0, 172457.0, 114263.0, 155103.0, 114726.0, 144871.0, 148942.0, 139128.0"
645258,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
645263,"148942.0, 104901.0, 114726.0, 145637.0, 113522.0, 172602.0, 153263.0, 172264.0, 144871.0, 145637.0"
645267,"114263.0, 114263.0, 114726.0, 155103.0, 155103.0, 172457.0, 114726.0, 144871.0, 148942.0, 139128.0"
645273,"139318.0, 158378.0, 149151.0, 142213.0, 162621.0, 138830.0, 154932.0, 122668.0, 145637.0, 158378.0"
645279,"157314.0, 121479.0, 158378.0, 107037.0, 143156.0, 122668.0, 127698.0, 161638.0, 168509.0, 149025.0"
645282,"147968.0, 142213.0, 136986.0, 163038.0, 142213.0, 114263.0, 112905.0, 158378.0, 162878.0, 166086.0"
645285,"170332.0, 172457.0, 155103.0, 144871.0, 114263.0, 114263.0, 148942.0, 114726.0, 139128.0, 172457.0"
645307,"114263.0, 106059.0, 116375.0, 158378.0, 140679.0, 145637.0, 164687.0, 117386.0, 107923.0, 164687.0"
645316,"107923.0, 149151.0, 124003.0, 114726.0, 114263.0, 114263.0, 128741.0, 149233.0, 155103.0, 114263.0"
645323,"139809.0, 170332.0, 162878.0, 146841.0, 135430.0, 102522.0, 138024.0, 114263.0, 119499.0, 119348.0"
645342,"172457.0, 114263.0, 155566.0, 170332.0, 117242.0, 153263.0, 168370.0, 114582.0, 156723.0, 143622.0"
645345,"154749.0, 174276.0, 144619.0, 172457.0, 100234.0, 168062.0, 114263.0, 172264.0, 128741.0, 120912.0"
645353,"114263.0, 172637.0, 142213.0, 100234.0, 163038.0, 114263.0, 170332.0, 143156.0, 170332.0, 155332.0"
645364,"155103.0, 114263.0, 114263.0, 114726.0, 158378.0, 149151.0, 114263.0, 158378.0, 158378.0, 106876.0"
645372,"129475.0, 113665.0, 118320.0, 158208.0, 102151.0, 102151.0, 114263.0, 121803.0, 166626.0, 135430.0"
645378,"158378.0, 158378.0, 149151.0, 114726.0, 114263.0, 114263.0, 114263.0, 114263.0, 155103.0, 142213.0"
645381,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
645389,"134415.0, 114263.0, 170332.0, 172457.0, 170332.0, 155103.0, 113522.0, 155566.0, 144871.0, 101355.0"
645397,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 107037.0, 155103.0, 114263.0, 114263.0"
645402,"126326.0, 114263.0, 144871.0, 135430.0, 170430.0, 162621.0, 155103.0, 139128.0, 167597.0, 159184.0"
645405,"126326.0, 107037.0, 154701.0, 121479.0, 142213.0, 158378.0, 114263.0, 145637.0, 149151.0, 166086.0"
645414,"172457.0, 114263.0, 127179.0, 114726.0, 166086.0, 155103.0, 141325.0, 128741.0, 149151.0, 163038.0"
645417,"115556.0, 137455.0, 106910.0, 127652.0, 114263.0, 114263.0, 105968.0, 124003.0, 125247.0, 140679.0"
645420,"107018.0, 162878.0, 150780.0, 111171.0, 121803.0, 117435.0, 154932.0, 114263.0, 164687.0, 166626.0"
645425,"144772.0, 104910.0, 145637.0, 120066.0, 155730.0, 117435.0, 104910.0, 172264.0, 145637.0, 120708.0"
645431,"119563.0, 141325.0, 114263.0, 114263.0, 158378.0, 114726.0, 112905.0, 166626.0, 142213.0, 155103.0"
645439,"127652.0, 138830.0, 133815.0, 134641.0, 166704.0, 116793.0, 154932.0, 124932.0, 105968.0, 142213.0"
645442,"156638.0, 138024.0, 158378.0, 114263.0, 158378.0, 149151.0, 117386.0, 158378.0, 130189.0, 168509.0"
645447,"114286.0, 167541.0, 114726.0, 111171.0, 111171.0, 163038.0, 120912.0, 105968.0, 107517.0, 102128.0"
645456,"164937.0, 114726.0, 114726.0, 141325.0, 111171.0, 166242.0, 111171.0, 111171.0, 156578.0, 106876.0"
645460,"148942.0, 158378.0, 113683.0, 112305.0, 139809.0, 132913.0, 144871.0, 139128.0, 155103.0, 172457.0"
645466,"122668.0, 154932.0, 166242.0, 107037.0, 111171.0, 141325.0, 166626.0, 122668.0, 155241.0, 150780.0"
645472,"114263.0, 142213.0, 158378.0, 170332.0, 170332.0, 168062.0, 172457.0, 145637.0, 162878.0, 114263.0"
645475,"150780.0, 164687.0, 135606.0, 112615.0, 141325.0, 138024.0, 166086.0, 105968.0, 135606.0, 114263.0"
645482,"155730.0, 117435.0, 162878.0, 104910.0, 104910.0, 145637.0, 120708.0, 131831.0, 172264.0, 146841.0"
645488,"139238.0, 156728.0, 155582.0, 114726.0, 167442.0, 113665.0, 105968.0, 128741.0, 105968.0, 172602.0"
645492,"149151.0, 124003.0, 114726.0, 114263.0, 128741.0, 142213.0, 168200.0, 100234.0, 172264.0, 153263.0"
645504,"123337.0, 114263.0, 114263.0, 114726.0, 149151.0, 158378.0, 155103.0, 114263.0, 158378.0, 158378.0"
645507,"170332.0, 114263.0, 114263.0, 170332.0, 142213.0, 113665.0, 172457.0, 162878.0, 113522.0, 114263.0"
645511,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
645519,"170332.0, 174208.0, 156723.0, 155730.0, 131233.0, 119499.0, 123484.0, 173445.0, 146096.0, 115795.0"
645530,"166925.0, 172457.0, 170332.0, 114263.0, 170829.0, 155566.0, 142213.0, 170332.0, 113522.0, 164092.0"
645539,"118320.0, 114263.0, 170332.0, 100234.0, 114263.0, 162878.0, 130460.0, 170332.0, 167597.0, 173445.0"
645540,"160188.0, 114263.0, 112615.0, 142213.0, 162878.0, 166398.0, 119817.0, 126326.0, 123484.0, 110980.0"
645547,"161638.0, 135430.0, 128741.0, 170332.0, 120912.0, 114263.0, 149233.0, 144619.0, 168062.0, 172457.0"
645552,"117386.0, 114726.0, 158378.0, 167058.0, 149151.0, 158378.0, 114263.0, 114263.0, 142213.0, 158378.0"
645558,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
645572,"114263.0, 155332.0, 161638.0, 141325.0, 114726.0, 166626.0, 138024.0, 164687.0, 178216.0, 158174.0"
645575,"179131.0, 126587.0, 104657.0, 164687.0, 111171.0, 154932.0, 166086.0, 111171.0, 158378.0, 167541.0"
645581,"149151.0, 114726.0, 114726.0, 114263.0, 114726.0, 128741.0, 114263.0, 172457.0, 168200.0, 114726.0"
645589,"142213.0, 112905.0, 163038.0, 158378.0, 139128.0, 166626.0, 163258.0, 129645.0, 114263.0, 104657.0"
645595,"152470.0, 125247.0, 113665.0, 100234.0, 166252.0, 135606.0, 168509.0, 179744.0, 172264.0, 125606.0"
645600,"143622.0, 170332.0, 172457.0, 155566.0, 114263.0, 170829.0, 170332.0, 113522.0, 170332.0, 170332.0"
645606,"149618.0, 113594.0, 131831.0, 101355.0, 104910.0, 162878.0, 162878.0, 155730.0, 117435.0, 166086.0"
645612,"167655.0, 113683.0, 103593.0, 114726.0, 145637.0, 166626.0, 114263.0, 114263.0, 114726.0, 104141.0"
