id,average_cost_for_two,book_url,cuisines,currency,establishment_types__establishment_type__id,establishment_types__establishment_type__name,featured_image,has_online_delivery,has_table_booking,include_bogo_offers,is_book_form_web_view,is_delivering_now,is_table_reservation_supported,is_zomato_book_res,location__address,location__city,location__city_id,location__country_id,location__latitude,location__locality,location__locality_verbose,location__longitude,location__zipcode,medio_provider,mezzo_provider,name,offers,opentable_support,price_range,switch_to_order_menu,thumb,user_rating__custom_rating_text,user_rating__custom_rating_text_background,user_rating__rating_text,user_rating__rating_tool_tip,user_rating__votes,zomato_events,Zomato_user_rating
8493,400,,Bakery,LKR,31,Bakery,https://b.zmtcdn.com/data/res_imagery/5800016_CHAIN_5068610570b94d6f14d134942c38faa5_c.jpg,0,0,TRUE,0,0,0,0,"109 1/A, Jayewardenepura Mawatha, Rajagiriya, Colombo",Colombo,58,191,6.9092309,"Rajagiriya, Colombo","Rajagiriya, Colombo, Colombo",79.8967796,0,,OTHER,Perera And Sons,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/5800016_CHAIN_5068610570b94d6f14d134942c38faa5_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,7,,
23796,20,,Beverages,€,6,Pub,https://b.zmtcdn.com/data/res_imagery/18319467_RESTAURANT_eb00b1a93013d3cbe4ddcc49117c530f.jpg,0,0,TRUE,0,0,0,0,"Rua Prior do Crato, 6, Alcântara, Lisboa 1350-261",Lisboa,82,164,38.705416,Alcântara,"Alcântara, Lisboa",-9.170896076,1350-261,,OTHER,Quimera Brewpub,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/18319467_RESTAURANT_eb00b1a93013d3cbe4ddcc49117c530f.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,76,,
27123,90000,,"French, Mediterranean",LBP,7,Bar,https://b.zmtcdn.com/data/res_imagery/18533470_RESTAURANT_548682741670eb6ee84e41afe6685b33.jpg,0,0,TRUE,0,0,0,0,"BURJ on BAY Hotel, 14th Floor, Kfaryassine, Tabarja, Kesserwein",Kesserwein,86,112,34.022382,"BURJ on BAY Hotel, Tabarja","BURJ on BAY Hotel, Tabarja, Kesserwein",35.63363,,,OTHER,Signatures - BURJ on BAY Hotel,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/18533470_RESTAURANT_548682741670eb6ee84e41afe6685b33.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,43,,
7848,35,,Beverages,AED,41,Beverage Shop,https://b.zmtcdn.com/data/pictures/5/18212155/5b59a11b9bb17e2a84cca9281df59bb2.jpg,0,0,TRUE,0,0,0,0,"Near Safeer Centre, Shabiya ME 9, Mussafah Shabiya, Abu Dhabi",Abu Dhabi,57,214,24.34356701,Mussafah Shabiya,"Mussafah Shabiya, Abu Dhabi",54.53669608,,,OTHER,Tea Breeze,[],0,1,0,https://b.zmtcdn.com/data/pictures/5/18212155/5b59a11b9bb17e2a84cca9281df59bb2.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,9,,
6626,65,,Chinese,AED,16,Casual Dining,https://b.zmtcdn.com/data/pictures/chains/3/5601203/d8e0a294f777fe88506d1915d2bb33fb.png?output-format=webp,1,0,TRUE,0,0,0,0,"Opposite Rotana Hotel, Behind Lulu Centre, Al Mujarrah, Sharjah",Sharjah,56,214,25.36372504,Al Mujarrah,"Al Mujarrah, Sharjah",55.39081469,0,,OTHER,Wardat Beijing Chinese Restaurant,[],0,3,0,https://b.zmtcdn.com/data/pictures/chains/3/5601203/d8e0a294f777fe88506d1915d2bb33fb.png?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,219,,
960,250,,"Ice Cream, Desserts",Rs.,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/3300505_RESTAURANT_4cd60de8b1b41c8d62966bdfa6b5cb56.jpg,0,0,TRUE,0,0,0,0,"12, Doshi Apartments, Cement Road, Pratap Nagar, Nagpur",Nagpur,33,1,21.11549796,Pratap Nagar,"Pratap Nagar, Nagpur",79.05668646,,,OTHER,Melting Moments,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/3300505_RESTAURANT_4cd60de8b1b41c8d62966bdfa6b5cb56.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,116,,
22939,40,,Bakery,R$,23,Dessert Parlour,,0,0,TRUE,0,0,0,0,"Centro Comercial Aquarius, Térreo, Rua Clara Nunes, 187, Pituba, Salvador",Salvador,80,30,-12.98783333,"Centro Comercial Aquarius, Pituba","Centro Comercial Aquarius, Pituba, Salvador",-38.45333333,,,OTHER,Pão e Mel,[],0,2,0,,,,Not rated,,1,,
20988,150000,,"Ice Cream, Desserts",IDR,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/7407290_RESTAURANT_1f9bd43eaf5aa742b1867f1ef368cf25.jpg,0,0,TRUE,0,0,0,0,"Jl. Pesanggrahan No. 6C, Kedoya, Jakarta",Jakarta,74,94,-6.18684109,Kedoya,"Kedoya, Jakarta",106.75541,,,OTHER,Pesca Ice Cream Cakes,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/7407290_RESTAURANT_1f9bd43eaf5aa742b1867f1ef368cf25.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,118,,
18459,30,,"Desserts, Coffee and Tea",NZ$,23,Dessert Parlour,https://b.zmtcdn.com/data/pictures/chains/3/7000793/812bc580b6b71dd367a1edc03aa1ffad.jpg,0,0,TRUE,0,0,0,0,"142 Broadway Street, Newmarket, Auckland 1050",Auckland,70,148,-36.8679316,Newmarket,"Newmarket, Auckland",174.7782131,1050,,OTHER,The Gateau House,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/3/7000793/812bc580b6b71dd367a1edc03aa1ffad.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,51,"[{'event': {'event_id': 244912, 'friendly_start_date': '14 August', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Tuesday, 14th August - Monday, 31st December', 'start_date': '2018-08-14', 'end_date': '2018-12-31', 'end_time': '19:00:00', 'start_time': '08:30:00', 'is_active': 1, 'date_added': '2018-08-14 09:16:40', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/879/01d707cdd1618f8e975d7904ed6ad879_1534218400.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/879/01d707cdd1618f8e975d7904ed6ad879_1534218400.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '01d707cdd1618f8e975d7904ed6ad879', 'photo_id': 337457, 'uuid': 1534218370759805, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Chat over Coffee & Cake', 'description': 'Enjoy our specialty cake & coffee for $10.50 \r\nDine-in and Takeaway\r\nWiFi available.', 'display_time': '08:30 am - 07:00 pm', 'display_date': '14 August - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'share_data': {'should_show': 0}}}, {'event': {'event_id': 268659, 'friendly_start_date': '01 November', 'friendly_end_date': '30 November', 'friendly_timing_str': 'Thursday, 1st November - Friday, 30th November', 'start_date': '2018-11-01', 'end_date': '2018-11-30', 'end_time': '22:00:00', 'start_time': '08:00:00', 'is_active': 1, 'date_added': '2018-10-29 06:49:33', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/85a/2b9387b9bf3382a6832fa9aa0c27985a_1540775973.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/85a/2b9387b9bf3382a6832fa9aa0c27985a_1540775973.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '2b9387b9bf3382a6832fa9aa0c27985a', 'photo_id': 365968, 'uuid': 1540775931813701, 'type': 'NORMAL'}}, {'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/762/e8fe8d79a351c657774d39eb561e1762_1540775975.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/762/e8fe8d79a351c657774d39eb561e1762_1540775975.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 1, 'md5sum': 'e8fe8d79a351c657774d39eb561e1762', 'photo_id': 365969, 'uuid': 1540775932806971, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'November Cake Specials', 'description': ""Green Tea Tiramisu Log & Cookie & Fresh Cream Gateau\n\nIf you haven't tried them yet, it's a must! ?\n\nOffer valid only from 01/11/2018 to 30/11/2018."", 'display_time': '08:00 am - 10:00 pm', 'display_date': '01 November - 30 November', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'share_data': {'should_show': 0}}}]",
6723,20,,"Fast Food, Indian",AED,21,Quick Bites,https://b.zmtcdn.com/data/res_imagery/5602094_RESTAURANT_251cd0479315ab46b4d44f01f127544f.jpg,0,0,TRUE,0,0,0,0,"Al Khayal Apartment, Rolla Street, Al Ghuwair, Sharjah",Sharjah,56,214,25.35407121,Al Ghuwair,"Al Ghuwair, Sharjah",55.38631227,,,OTHER,Al Rajwah Cafeteria,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/5602094_RESTAURANT_251cd0479315ab46b4d44f01f127544f.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Excellent,,154,,
31600,60,,"Cafe, Fast Food, Grill, Indian, North Indian, South Indian",AED,1,Café,https://b.zmtcdn.com/data/res_imagery/18581008_RESTAURANT_aeb670395b8a90fbdb0ca6c856afd40d.jpeg?output-format=webp,1,0,TRUE,0,1,0,0,"Sheikh Khaleefa Street, Ambar Gem Tower, Al Sawan, Ajman",Ajman,92,214,25.393331,Al Sawan,"Al Sawan, Ajman",55.430968,,,OTHER,Safeenat Al Bahr Cafe & Grill,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/18581008_RESTAURANT_aeb670395b8a90fbdb0ca6c856afd40d.jpeg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,111,,
26042,600,,Czech,Kč,8,Club,,0,0,TRUE,0,0,0,0,"Nádražní 82, Smíchov, Praha 5",Praha 5,84,54,50.067754,Smíchov,"Smíchov, Praha 5",14.407065,,,OTHER,Dog's Bollocks,[],0,3,0,,,,Good,,19,,
22950,30,,Ice Cream,R$,23,Dessert Parlour,,0,0,TRUE,0,0,0,0,"Pituba Parque Center, Avenida Antônio Carlos Magalhães, 1034, Itaigara, Salvador",Salvador,80,30,-12.99298889,"Pituba Parque Center, Itaigara","Pituba Parque Center, Itaigara, Salvador",-38.46587778,,,OTHER,Milk Shake Mix,[],0,1,0,,,,Not rated,,0,,
20242,50000,,Street Food,IDR,4,Kiosk,https://b.zmtcdn.com/data/reviews_photos/67f/a40643c50ee6f4bfa872db2327b4167f_1500785016.jpg,0,0,TRUE,0,0,0,0,"Bay Walk Mall, Lantai LGM, Jl. Pluit Karang Ayu, Pluit, Jakarta",Jakarta,74,94,-6.109248066,"Bay Walk Mall, Pluit","Bay Walk Mall, Pluit, Jakarta",106.77871,,,OTHER,Miss B Kitchen,[],0,1,0,https://b.zmtcdn.com/data/reviews_photos/67f/a40643c50ee6f4bfa872db2327b4167f_1500785016.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,6,,
21945,55,,"British, European",£,7,Bar,https://b.zmtcdn.com/data/res_imagery/7602342_RESTAURANT_4d9d3c6101d99501b58de58cbbd27d24_c.jpg,0,0,TRUE,0,0,0,0,"32 Valleyfield Street, Tollcross, Edinburgh EH3 9LR",Edinburgh,76,215,55.941651,Tollcross,"Tollcross, Edinburgh",-3.202343,EH3 9LR,,OTHER,La Petite Mort,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/7602342_RESTAURANT_4d9d3c6101d99501b58de58cbbd27d24_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,8,,
10774,60,,European,£,7,Bar,https://b.zmtcdn.com/data/res_imagery/6105568_RESTAURANT_cd0491ab94e27d00b5e0987f229671fc_c.jpg,0,0,TRUE,0,0,0,0,"11-13 Exmouth Market, Clerkenwell, London EC1R 4QD",London,61,215,51.525455,"Exmouth Market, Clerkenwell","Exmouth Market, Clerkenwell, London",-0.110156,EC1R 4QD,,OTHER,Caravan,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/6105568_RESTAURANT_cd0491ab94e27d00b5e0987f229671fc_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,172,,
31717,150,,"Continental, Arabian, Middle Eastern, American, Indian, Italian, Desserts",AED,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/16524597_RESTAURANT_21a5154ca6932dbb57d34a1d3a71f2f8.JPG,0,0,TRUE,0,0,0,0,"Ground Floor, Ramada Beach Hotel, Next to ADIB, Ajman Corniche, Ajman",Ajman,92,214,25.40775,"Ramada Beach Hotel, Ajman Corniche","Ramada Beach Hotel, Ajman Corniche, Ajman",55.43231111,,,OTHER,King's Grill - Ramada Beach Hotel,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/16524597_RESTAURANT_21a5154ca6932dbb57d34a1d3a71f2f8.JPG?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,83,,
27228,0,,Lebanese,LBP,8,Club,https://b.zmtcdn.com/data/pictures/6/18591786/55c6137d20a511dc255b6db920fb7494.jpg,0,0,TRUE,0,0,0,0,"Seaside Road, Next to Golden Beach, Antelias, Metn",Metn,86,112,33.919052,Antelias,"Antelias, Metn",35.584254,,,OTHER,Nahawand,[],0,1,0,https://b.zmtcdn.com/data/pictures/6/18591786/55c6137d20a511dc255b6db920fb7494.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,5,,
13804,300,,Cafe,R,1,Café,https://b.zmtcdn.com/data/res_imagery/6401798_RESTAURANT_ebb346c2d2ac325694e3279cf8ddbace_c.jpg,0,0,TRUE,0,0,0,0,"First Level, Victoria Wharf, V & A Waterfront, Cape Town",Cape Town,64,189,-33.90288,"Victoria Wharf, V & A Waterfront","Victoria Wharf, V & A Waterfront, Cape Town",18.421674,,,OTHER,Myatt Cafe & Chocolatier,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/6401798_RESTAURANT_ebb346c2d2ac325694e3279cf8ddbace_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,111,,
14231,450,,Indian,R,18,Fine Dining,https://b.zmtcdn.com/data/res_imagery/6401212_RESTAURANT_ad573500372fc40aa3eaaa92933b7c08.jpg,0,0,TRUE,0,0,0,0,"The Taj, Wale Street, CBD, Cape Town",Cape Town,64,189,-33.92466622,"Taj Cape Town, CBD","Taj Cape Town, CBD, Cape Town",18.41989473,,,OTHER,The Bombay Brasserie - The Taj,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/6401212_RESTAURANT_ad573500372fc40aa3eaaa92933b7c08.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,78,,
18652,35,,"European, Desserts, Coffee and Tea",NZ$,81,Food Truck,https://b.zmtcdn.com/data/pictures/3/7006853/1f7899720ef86ac278efbc683f4600dd.jpg,0,0,TRUE,0,0,0,0,"Location Varies -, Mt Eden, Auckland",Auckland,70,148,-36.86356794,Mt Eden,"Mt Eden, Auckland",174.7681324,,,OTHER,Kraken Crumpets,[],0,2,0,https://b.zmtcdn.com/data/pictures/3/7006853/1f7899720ef86ac278efbc683f4600dd.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,9,,
3101,300,,"Desserts, Ice Cream",Rs.,23,Dessert Parlour,,1,0,TRUE,0,0,0,0,"Opposite Lake View Hotel, Besides Vijay Sales, Kargil Chowk, Piplod, Surat",Surat,38,1,21.16323219,Piplod,"Piplod, Surat",72.77717549,,,OTHER,Sampoorna,[],0,1,0,,,,Very Good,,76,,
20912,110000,,"Ice Cream, Desserts",IDR,23,Dessert Parlour,https://b.zmtcdn.com/data/pictures/0/18156280/e9ee4686530a9a569d1e6097e313a37c.jpg,0,0,TRUE,0,0,0,0,"Pacific Place, Lantai 1, Jl. Jenderal Sudirman, SCBD, Jakarta",Jakarta,74,94,-6.224961242,"Pacific Place, SCBD","Pacific Place, SCBD, Jakarta",106.809821,,,OTHER,GROM,[],0,2,0,https://b.zmtcdn.com/data/pictures/0/18156280/e9ee4686530a9a569d1e6097e313a37c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Excellent,,497,"[{'event': {'event_id': 220363, 'friendly_start_date': '22 May', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Tuesday, 22nd May - Monday, 31st December', 'start_date': '2018-05-22', 'end_date': '2018-12-31', 'end_time': '22:00:32', 'start_time': '10:00:32', 'is_active': 1, 'date_added': '2018-05-22 08:18:08', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/114/190d7d514f0abdd6d02db1283c803114_1526957288.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/114/190d7d514f0abdd6d02db1283c803114_1526957288.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '190d7d514f0abdd6d02db1283c803114', 'photo_id': 308392, 'uuid': 15269572886638, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'GROM To Home', 'description': 'Memperkenalkan GROM To Home (GTH):\nCara baru yang mudah dan praktis untuk berlanggan GROM dan untuk memastikan Anda selalu mempunyai stok gelato/sorbet favorit dalam jangkauan Anda! \nUntuk berlangganan/info, hubungi 081 113 GROM (4766) atau email ke sales.gromid@gmail.com', 'display_time': '10:00 am - 10:00 pm', 'display_date': '22 May - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'share_data': {'should_show': 0}}}, {'event': {'event_id': 265786, 'friendly_start_date': '20 October', 'friendly_end_date': '14 January, 2019', 'friendly_timing_str': 'Saturday, 20th October - Monday, 14th January', 'start_date': '2018-10-20', 'end_date': '2019-01-14', 'end_time': '22:00:52', 'start_time': '10:00:52', 'is_active': 1, 'date_added': '2018-10-20 10:29:19', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/df3/5b388d03a2ffaf2440cc8b4757458df3_1540011559.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/df3/5b388d03a2ffaf2440cc8b4757458df3_1540011559.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '5b388d03a2ffaf2440cc8b4757458df3', 'photo_id': 362453, 'uuid': 15400115596638, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'GROM iLOTTE Free Upsize Gelato & Sorbet', 'description': '1) Download apps iLOTTE\n2) klik PROMO Page\n3) pilih iLOTTE Free: Upsize GROM Gelato & Sorbet \n4) tunjukan ke kasir GROM\n5) more info: http://bit.ly/freeupsizegrom', 'display_time': '10:00 am - 10:00 pm', 'display_date': '20 October - 14 January', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': 'Http://bit.ly/freeupsizegrom', 'share_data': {'should_show': 0}}}]",
4958,140,,"Cafe, Desserts",AED,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/18348777_RESTAURANT_99497b47b24f6e629d10170ab9f1798d.jpg,0,0,TRUE,0,0,0,0,"Level 1, Beside Jumbo Electronics, Mall of Emirates, Al Barsha, Dubai",Dubai,51,214,25.11867572,"Mall of the Emirates, Barsha 1","Mall of the Emirates, Barsha 1, Dubai",55.20264164,,,OTHER,Godiva Chocolate Cafe,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/18348777_RESTAURANT_99497b47b24f6e629d10170ab9f1798d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Excellent,,96,,
30890,25,,"Cafe, Bakery, Healthy Food",€,1,Café,https://b.zmtcdn.com/data/res_imagery/9100253_RESTAURANT_c9a3269992cad88020a1377d5bf8ea33_c.jpg,0,0,TRUE,0,0,0,0,"18 Montague Street, Dublin, South City West, Dublin Dublin 2",Dublin,91,97,53.336512,South City West,"South City West, Dublin",-6.264063,Dublin 2,,OTHER,Green Bench Cafe,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/9100253_RESTAURANT_c9a3269992cad88020a1377d5bf8ea33_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,48,,
3674,300,,"North Indian, South Indian, Chinese, Fast Food",Rs.,16,Casual Dining,,1,0,TRUE,0,0,0,0,"NDC Banquet Hall, Gorakhnath Complex, Boring Canal Road, Sri Krishnapuri, Patna",Patna,40,1,25.61037101,Sri Krishnapuri,"Sri Krishnapuri, Patna",85.11812579,,,OTHER,Chennai Dosa Plaza,[],0,1,0,,,,Average,,68,,
30298,25,,Fast Food,$,271,Sandwich Shop,https://b.zmtcdn.com/data/res_imagery/16500071_CHAIN_491471be6be7d3e69fd651901e55e5c7.jpg,0,0,TRUE,0,0,0,0,"Wanless Centre, 10886 Hurontario Street, Brampton",Toronto,89,37,43.723793,"Hurontario Street, Brampton","Hurontario Street, Brampton, Toronto",-79.813683,,,OTHER,Mr. Sub,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/16500071_CHAIN_491471be6be7d3e69fd651901e55e5c7.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Not rated,,0,,
7153,280,,"Finger Food, Beverages",AED,7,Bar,https://b.zmtcdn.com/data/res_imagery/18360610_RESTAURANT_5b1a5c18d8f225f68c126f590d0ed384.jpg,0,0,TRUE,0,0,0,0,"Mezzanine Floor, Marriott Hotel, Old Airport Road, Al Wahda, Abu Dhabi",Abu Dhabi,57,214,24.47003,"Marriott Hotel, Downtown","Marriott Hotel, Downtown, Abu Dhabi",54.37019,,,OTHER,Velocity,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/18360610_RESTAURANT_5b1a5c18d8f225f68c126f590d0ed384.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,122,,
12104,260,,"Japanese, Sushi, Salad",QR,16,Casual Dining,https://b.zmtcdn.com/data/reviews_photos/b01/41511586215c3cf069d833b9196afb01_1531254347.jpg,0,0,TRUE,0,0,0,0,"Zero One Mall, Wadi Al Shaheeniya Street, Ain Khalid, Doha",Doha,62,166,25.22563303,"Zero One Mall, Ain Khalid","Zero One Mall, Ain Khalid, Doha",51.47744693,,,OTHER,Maison De Sushi,[],0,4,0,https://b.zmtcdn.com/data/reviews_photos/b01/41511586215c3cf069d833b9196afb01_1531254347.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Excellent,,242,,
19103,30,,Turkish,NZ$,20,Food Court,,0,0,TRUE,0,0,0,0,"Taste On Willis, 1 Willis Street, Wellington Central, Wellington City",Wellington City,71,148,-41.28650579,"Taste On Willis, Wellington Central","Taste On Willis, Wellington Central, Wellington City",174.7762964,,,OTHER,Kebab  Queen,[],0,2,0,,,,Average,,7,,
7323,100,,Fast Food,AED,16,Casual Dining,https://b.zmtcdn.com/data/pictures/chains/8/18447758/063636feb932f123132466d9c7fe999e.jpg,1,0,TRUE,0,1,0,0,"Beside Global Studio, Near Al Arab Hypermarket, Al Manhal, Al Khalidiya, Abu Dhabi",Abu Dhabi,57,214,24.47669718,Al Khalidiya,"Al Khalidiya, Abu Dhabi",54.35468405,,,OTHER,Game of Toast,[],0,3,0,https://b.zmtcdn.com/data/pictures/chains/8/18447758/063636feb932f123132466d9c7fe999e.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,320,,
19902,30,,"Juices, Fast Food",R$,21,Quick Bites,,0,0,TRUE,0,0,0,0,"Rua do Riachuelo, 190, Centro, Rio de Janeiro",Rio de Janeiro,73,30,-22.91495556,Centro,"Centro, Rio de Janeiro",-43.18710278,,,OTHER,Sabor dos Sucos,[],0,1,0,,,,Good,,2,,
335,450,,"Burger, Fast Food",Rs.,21,Quick Bites,,1,0,TRUE,0,1,0,0,"Sidharth Annex, Sama Savli Road Vadodara, Karelibaug, Vadodara",Vadodara,32,1,22.35115491,Karelibaug,"Karelibaug, Vadodara",73.20094239,,,OTHER,McDonald's,[],0,2,0,,,,Good,,169,,
22532,150,,Cafe,R,1,Café,,0,0,TRUE,0,0,0,0,"2 Village Road, Kloof, Durban",Durban,78,189,-29.794699,Kloof,"Kloof, Durban",30.842168,,,OTHER,Jooma,[],0,2,0,,,,Not rated,,3,,
5304,100,,"Japanese, Singaporean, Chinese",$,1,Café,https://b.zmtcdn.com/data/res_imagery/18479668_RESTAURANT_118c481e9e3462052fb5de9e57243722.jpg,0,0,TRUE,0,0,0,0,"78 Moh Guan Terrace, #01-19 162078",Singapore,52,184,1.28366517,"Tiong Bahru, Bukit Merah","Tiong Bahru, Bukit Merah, Singapore",103.83041,162078,,OTHER,Bincho,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/18479668_RESTAURANT_118c481e9e3462052fb5de9e57243722.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,1,,
26746,85000,,"Japanese, Sushi, Italian, Cafe, Salad, Pizza",LBP,1,Café,https://b.zmtcdn.com/data/pictures/chains/2/18556322/4cb5e999ec242f95048781323d647b6a.jpg,0,0,TRUE,0,0,0,0,"ABC Verdun, Level 3, Verdun, Beirut District",Beirut District,86,112,33.8861,ABC Verdun,"ABC Verdun, Beirut District",35.483197,,,OTHER,Ni Caffè,[],0,3,0,https://b.zmtcdn.com/data/pictures/chains/2/18556322/4cb5e999ec242f95048781323d647b6a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,532,,
19672,80,,Bar Food,R$,7,Bar,,0,0,TRUE,0,0,0,0,"Rua Pacheco Leão, 724D, Jardim Botânico, Rio de Janeiro",Rio de Janeiro,73,30,-22.96549444,Jardim Botânico,"Jardim Botânico, Rio de Janeiro",-43.226075,,,OTHER,Paxeco Bar,[],0,3,0,,,,Average,,1,,
14983,600,,Contemporary,R,18,Fine Dining,https://b.zmtcdn.com/data/res_imagery/6500511_RESTAURANT_c7444962ff1dcd78833e44355099916d.jpg,0,0,TRUE,0,0,0,0,"54 on Bath Hotel, 54 Bath Avenue, Rosebank, Johannesburg",Johannesburg,65,189,-26.145576,Rosebank,"Rosebank, Johannesburg",28.040527,,,OTHER,Level Four - 54 on Bath Hotel,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/6500511_RESTAURANT_c7444962ff1dcd78833e44355099916d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Excellent,,518,,
